,business_id,name,categories,stars,review_count,latitude,longitude,postal_code,init_cluster,cluster
3593,POznv0f-KZy5QZU-CpQ_jw,Big Town Hero,"Sandwiches, Restaurants",3.5,12,45.5101072,-122.6838581,97201.0,0,1
3984,EXNpeqTQUjSap5UT43o4vA,Small Pharoah's,"Mediterranean, Greek, Middle Eastern, Egyptian, Restaurants, Food Stands",3.5,12,45.5543731,-122.6758077,97217.0,0,6
4608,u0r2FEquraf5x4usWD7PbA,Candlelight Cafe And Bar,"Dive Bars, Nightlife, Restaurants, American (Traditional), Arts & Entertainment, Music Venues, Bars",3.5,12,45.5081885,-122.6828045,97201.0,0,1
4807,TIXiYoPgY0ghavntPqYmZg,OMSI Market Cafe,"Food, Fast Food, Museums, Convenience Stores, Arts & Entertainment, Restaurants",3.5,12,45.5082491362,-122.6653863274,97214.0,0,1
4852,qoPWAwq_4UCgQ5RJwMbHfw,Taqueiros Mexican Grill,"Mexican, Restaurants",3.5,12,45.4921764359,-122.4863561272,97236.0,2,4
4974,FgFSTYpCOseBYxAq4FY9Ag,K.A.C. Thai Fusion,"Thai, Restaurants",3.5,12,45.5178649727,-122.674536109,97204.0,0,1
5409,UGtsRKHDFzb6YDX71j5PxQ,Windows Skyroom and Lounge,"Nightlife, Event Planning & Services, Venues & Event Spaces, Hotels, Restaurants, Lounges, American (Traditional), Hotels & Travel, Bars",3.5,12,45.530457,-122.660935,97232.0,0,1
5593,Un6K34ao2OoEe5fgvzTopw,Dirty Pie Pizza,"Pizza, Restaurants, Food Stands",3.5,12,45.523675,-122.673695,97209.0,0,1
5770,ZwuWlyDaAcmOQ7a3UxJrLg,Cold Stone Creamery,"Ice Cream & Frozen Yogurt, Food",3.5,12,45.5120487,-122.6291795,97214.0,1,2
5783,bHZB2vdlqj_Ii9NG7ZRttQ,Bobablastic,"Food, Food Trucks, Poke, Bubble Tea, Juice Bars & Smoothies",3.5,12,45.4964841,-122.6267613,97202.0,1,2
5877,h3ReZusxaZppXQzvA5yegA,Nu-Rite-Way Food Center,"Grocery, Food, Convenience Stores, Beer, Wine & Spirits",3.5,12,45.5517386,-122.6756599,97227.0,0,6
6413,hgf48jFp11mZx8NTDx0fJQ,Baskin Robbins,"Food, Ice Cream & Frozen Yogurt",3.5,12,45.5196733,-122.6796397,97205.0,0,1
6632,_rjPeY-iRckwiVXGH8XJzw,Starbucks,"Coffee & Tea, Food",3.5,12,45.5462469,-122.7114568,97210.0,0,1
6739,8qT8FUfJnsvNdbk_VPU0cA,The Happy Camper Food And Coffee Bar,"Burgers, Coffee & Tea, Breakfast & Brunch, Hot Dogs, Restaurants, Food Trucks, Food",3.5,12,45.4932543,-122.6715805,97239.0,0,1
7106,-xrr5A7mdYsuU699NTPp2w,Ala Carts,"Restaurants, Food Stands",3.5,12,45.5191654946,-122.5587022305,97216.0,2,4
58,E5KQwzqPogBCoGFx-n1T6Q,Devaki's Deli,"Delis, Sandwiches, Food, Burgers, Restaurants",3.5,11,45.558765,-122.53718,97230.0,2,4
147,uYNsFPZ0b9s5nXzKIezCUQ,Rain City Coffee,"Sandwiches, Coffee & Tea, Restaurants, Food",3.5,11,45.5376095,-122.6212403,97212.0,1,2
189,Nlz1BfgSMbMXkLMrouTplQ,Lydia's Lounge,"Nightlife, Bars, Restaurants, Breakfast & Brunch",3.5,11,45.5209474,-122.4737359,97233.0,2,4
426,RG-kI5mO71jU9_wVEVFl-Q,Ramy's Lamb Shack & Catering,"Food, Food Trucks",3.5,11,45.5162412,-122.5975269,97215.0,1,0
634,62bjgNa8t0jS0Sz-XDdQlA,Charlie's Deli Late Night,"Sandwiches, Restaurants, Barbeque, Delis",3.5,11,45.52263,-122.6730271,97204.0,0,1
1195,aRJ2qUb9E3XEwcM7V58OBg,Los Arcos,"Restaurants, Food, Mexican, Food Trucks",3.5,11,45.519308,-122.558687,97216.0,2,4
1593,sASHiiDiFVxYO4XjRXZaAg,Essence Coffee & Tea,"Coffee & Tea, Food",3.5,11,45.484508,-122.676313,97239.0,0,9
2189,cQdTHBJnKVkWmTT1x6qLjQ,Eat. Art. Theater.,"Restaurants, Music Venues, Venues & Event Spaces, Event Planning & Services, Arts & Entertainment, American (New), Nightlife",3.5,11,45.5288583,-122.5797842,97213.0,2,8
3109,UeU7V3x94wSLzPo5awOXoA,Tim's Thai Food,"Thai, Restaurants",3.5,11,45.52454,-122.67178,97255.0,0,1
3281,MVJVFN9igUpQhbG2KDTjpw,Oishii Mika Sushi,"Restaurants, Sushi Bars",3.5,11,45.5130011,-122.6774364344,97201.0,0,1
4058,Siupvfun20u1ziXDAgQyOw,Holiday Inn Northwest Grill,"Nightlife, Restaurants, American (Traditional), Bars",3.5,11,45.5656091,-122.5760168,97220.0,2,8
4482,aB293R8KLmDJt9sX21IJMA,Maid Apparent,"Pizza, Restaurants, Home Services, Home Cleaning",3.5,11,45.5110604194,-122.6820535529,97201.0,0,1
4546,bV2q0o5wAL6bnuRcpi6e1A,Pizza Box,"Street Vendors, Food Trucks, Food Stands, Pizza, Food, Restaurants",3.5,11,45.5227543,-122.6562557,97214.0,0,2
4572,8wpeI9v4Hw4MlaZqmXkzyw,Misohapi Restaurant,"Vietnamese, Thai, Korean, Restaurants",3.5,11,45.5310297,-122.6989087,97210.0,0,1
4968,Wdxfyv5rEwJO9QHo_qa_NQ,Fruit Face,"Restaurants, Bagels, Juice Bars & Smoothies, Food",3.5,11,45.4799252,-122.5684583,97266.0,2,0
4988,Ieu4VvNi9H66hL7_mWOsWg,Lents Commons,"Delis, Coffee & Tea, Music Venues, Sandwiches, Restaurants, Food, Nightlife, Arts & Entertainment",3.5,11,45.47989,-122.5683969,97266.0,2,0
5718,__PevALd_RXmmrsoWYVbYw,Heart Bar,"Nightlife, Bars, Restaurants, American (Traditional), Vegan, Food, Desserts",3.5,11,45.5051762601,-122.6540333033,97202.0,1,2
5729,yDhMDcHL8aNkA-dOjJns6g,205 Liquor Store,"Beer, Wine & Spirits, Food",3.5,11,45.5223127,-122.5588063,97216.0,2,4
6093,Rw6JHON5RcqZcg2joiyEfA,Ez Freezy,"Food, Ice Cream & Frozen Yogurt, Bubble Tea",3.5,11,45.5728553,-122.5572248,97220.0,2,8
6609,krelOojaVEWScS5_I7C88Q,goBrands Portland,"Food, Food Delivery Services",3.5,11,45.5266975,-122.6880503,97209.0,0,1
6803,X0fFxUbh5267gat0tjvJSg,Capitol Coffee House and Bistro,"Food, American (Traditional), Restaurants, Breakfast & Brunch, Coffee & Tea",3.5,11,45.4776036,-122.6992882,97239.0,0,9
6839,Phx-66NExUs02rRRKpz0lA,Cinnabon,"Food, Bakeries, Restaurants",3.5,11,45.4509885553,-122.7798254359,97223.0,3,5
7051,nRzxoqLbo4UOOkwFM_TTMA,Bobablastic,"Bubble Tea, Asian Fusion, Food, Coffee & Tea, Food Trucks, Restaurants",3.5,11,45.512793,-122.654874,97214.0,0,2
678,sGoYg7URPmSDK2iLew5Zug,Feast Portland: Night Market,"Arts & Entertainment, Specialty Food, Food, Festivals, Local Flavor",3.5,10,45.5003758,-122.6707342,97239.0,0,1
712,Va3kLTdlWPeRYaG1UprVtw,Oriental Food Concessions,"Japanese, Thai, Restaurants, Food, Food Trucks",3.5,10,45.4956226388,-122.6084618963,97206.0,1,0
748,NaNdz4ryEMwgjG6mZyjG3g,Wayang House,"Food, Street Vendors",3.5,10,45.5200276465,-122.6811820822,97205.0,0,1
1135,wFn9nZFXsSpB5d6R_28YKg,OHSU Cafe on Third,Food,3.5,10,45.499936,-122.685469,97239.0,0,1
1622,cLCbDomay90NS-4ljTagww,E-San Thai Cart,"Food, Food Trucks, Thai, Restaurants",3.5,10,45.514428,-122.681189,97201.0,0,1
1629,ZRS85V_MXf8ngKMM2otLVA,Naturalia,"Cafes, Restaurants",3.5,10,45.559255018,-122.6825673133,97217.0,0,6
1806,21Sr1oWaLNsAV7cIlDEFwQ,Cadigan's Corner,"Desserts, Fashion, Shopping, Pizza, Nightlife, Bars, Restaurants, Burgers, Food",3.5,10,45.4830551,-122.5892675,97206.0,1,0
1956,L0hRA3IQP1nPwPbyW7JmJQ,Bad Ass Dawgs,"Food, Food Stands, Restaurants, Food Trucks, Mexican",3.5,10,45.5334926,-122.6906396,97209.0,0,1
2282,t0m8fXgSTXXiWrAz4LScuA,Babylon Iraqi,"Middle Eastern, Ethnic Food, Food, Food Trucks, Restaurants, Specialty Food, Imported Food",3.5,10,45.5209502,-122.6763664,97204.0,0,1
2345,7l1IsVGWradrswk6sOiV1g,Fuego Food Carts,"Restaurants, Food Stands, Mexican, Soul Food",3.5,10,45.531312954,-122.6565133925,97216.0,0,2
2374,NvASi-LIFRsdlQ1jyoZCmQ,Hawthorne Public House,"Nightlife, Restaurants, American (Traditional), Bars",3.5,10,45.5122003,-122.6149875,97215.0,1,2
2620,OcReLr-XI7qeJNRNGHDVJw,Taco Time,"Restaurants, Fast Food, Food, Mexican",3.5,10,45.4825042,-122.5796158,97206.0,1,0
2680,-gf-B6JS-9L9vgXXky4wew,Aprisa Mexican Cusine,"Food Stands, Food Delivery Services, Food Trucks, Food, Restaurants, Breakfast & Brunch, Mexican",3.5,10,45.5241552,-122.6716181,97209.0,0,1
2708,SmwKg47XjmTngEPzVeUgHg,Rich's Cigar Store,"Food, Specialty Food, Tobacco Shops, Candy Stores, Shopping, Newspapers & Magazines, Books, Mags, Music & Video",3.5,10,45.5257575582,-122.6808483246,97209.0,0,1
2838,A-zfawkl06rm7rmJKxnuJg,Stanford's Restaurant & Bar,Restaurants,3.5,10,45.5086901,-122.6733282,97201.0,0,1
3090,nb5s7ZlaG71EQqO8HpQPZA,Pasta Allegro,"Pizza, Italian, Comfort Food, Breakfast & Brunch, Restaurants",3.5,10,45.5485154,-122.661434,97212.0,0,6
3460,_jVEc-EyGTvdqWbet6SIAw,Argentina PDX,"Food, Food Trucks, Food Stands, Argentine, Restaurants, Sandwiches",3.5,10,45.5589709689,-122.6453697681,97211.0,0,6
3658,fAKHduTj5rsp8DBeymWZWw,Fortune Star Lounge,"Bars, Pool Halls, Karaoke, Restaurants, Chinese, Nightlife, Lounges",3.5,10,45.5040639,-122.4992504,97236.0,2,4
3966,ZJ-Pw45I3oXoN8NdKZDpnw,Saaj Baghdad,"Middle Eastern, Restaurants",3.5,10,45.5213521,-122.6813957,97205.0,0,1
4052,hDp24A7inx3-Xwy_-jBLHA,Starbucks,"Food, Coffee & Tea",3.5,10,45.519848,-122.68152,97205.0,0,1
4066,mklyRuEMHaHycFkd9xdgSA,Kain Tayo Filipino Food Cart,"Food Stands, Filipino, Food, Restaurants",3.5,10,45.5007189,-122.578301,97266.0,2,0
4080,D1GKJflbAED9pBWk5zq91Q,Smoky Mountain BBQ,"Barbeque, Restaurants",3.5,10,45.5032428,-122.6397975,97206.0,1,2
4120,7NnvuR0CFVfFaLo-Kc1H6A,Pho Oregon,"Vietnamese, Restaurants",3.5,10,45.544373,-122.5985723,97213.0,2,8
4707,4gKq_ydF-naD4wz2Mcgorg,Charley's On Grand,"American (New), Restaurants",3.5,10,45.5327439,-122.6611153,97232.0,0,1
4869,XR_wlytKYonG-uN879gCrg,Beveland Street Coffee House,"Food, Beer, Wine & Spirits, Bagels, Coffee & Tea",3.5,10,45.4300507,-122.7528611,97223.0,3,5
5019,amDJIxV4IV5GBjdW-9eNPg,Stone Pie Joe's,"Food Delivery Services, Bakeries, Food",3.5,10,45.4975428,-122.6349873,97202.0,1,2
5219,y6mSWBgsjgLtAZmHAXMzhg,City Sports Bar,"Restaurants, American (Traditional), Comedy Clubs, Sports Bars, Bars, Nightlife",3.5,10,45.5200814,-122.6756684,97204.0,0,1
5508,eV9yKDPXujKtReIl_Tekgg,Beaverton Bakery,"Sandwiches, Bakeries, Cafes, Food, Restaurants",3.5,10,45.5897370061,-122.5930232396,97218.0,2,8
5964,mbTc13OZ4HNhlrqqJAWzkA,Jimmy John's,"Delis, Restaurants, Food Delivery Services, Food, Sandwiches, Fast Food",3.5,10,45.5227323,-122.690329,97205.0,0,1
6267,6m98xsazAmAV2qjyL2BRiw,Nusha's,"Food Stands, Hot Dogs, Food, Restaurants",3.5,10,45.5165527,-122.6183163,97215.0,1,2
6726,oFUODsz9wHCOnCn6xh-Hkw,Legong Gelato,"Ice Cream & Frozen Yogurt, Food",3.5,10,45.5907841,-122.7554768,97203.0,3,7
6771,AwWkf9g9Jg5mS9iP9Cq-6A,Roshambo,"Food, Restaurants, Ethnic Food, Specialty Food, Indian, Vegetarian",3.5,10,45.5048135,-122.6323951,97202.0,1,2
122,eHDfBK2pqGfyXMvq3gIgZA,Portland Steak & Chophouse,"Restaurants, Steakhouses",3.5,9,45.5221926,-122.673869,97204.0,0,1
828,1q6fKOuH5dSVO43qXzWDBA,VanSchnitzels,"Restaurants, Food Stands, German, Sandwiches",3.5,9,45.5057,-122.611095,97206.0,1,2
965,4JVjm7ZmXrmZboCAJ5aV_Q,Leonardo's,"Restaurants, Italian",3.5,9,45.5298628,-122.6815122,97209.0,0,1
1102,TZkgxKEzwjBK2rqN3IBhFg,Seattle's Best Coffee,"Coffee & Tea, Food, Cafes, Restaurants",3.5,9,45.515945,-122.679733,97204.0,0,1
1159,tCUN_AWu4QpJRi0XjZAWIg,Natural Market,"Organic Stores, Food, Beer, Wine & Spirits, Health Markets, Convenience Stores, Specialty Food",3.5,9,45.537325,-122.780484,97229.0,3,3
1271,ykCmvN0x4CVRLJdRVZ29Xw,Boyds Coffee,"Coffee & Tea, Food",3.5,9,45.5166729,-122.6839142,97205.0,0,1
1464,PNHeUvkz76BEfPe1tctdCg,Glisan Street Pub,"Bars, Pubs, Dive Bars, Nightlife, Restaurants",3.5,9,45.5262553,-122.5811188,97213.0,2,8
1838,ILenQX2ipiFccGBEsaSeKA,Umenoki Japanese Restaurant,"Restaurants, Japanese",3.5,9,45.5354788,-122.6994395,97210.0,0,1
2057,o78vi9zLFfNtZWHzcw0pEw,Best Burger and BBQ,"Barbeque, Restaurants, American (New), Burgers",3.5,9,45.5191667,-122.4831806,97223.0,2,4
2348,eJCSykCXm_VbMxAOYjVWKg,Dial A Pizza,"Pizza, Restaurants",3.5,9,45.5375016,-122.5787606,97220.0,2,8
2404,USkiGKvEpk06A_IUChPEYQ,Starbucks,"Food, Coffee & Tea",3.5,9,45.4478936,-122.579438,97086.0,1,0
2928,AHriY7cSAxdQaUqWdRV2Xw,Tacos El Pastorsito,"Restaurants, Food Stands, Mexican",3.5,9,45.5173373319,-122.6632292569,97214.0,0,1
2987,o61Oj3XWTRmjMeoKKQaVbA,Las Loncheritas,"Mexican, Food Stands, Restaurants, Vegetarian",3.5,9,45.516564,-122.6177993,97215.0,1,2
3164,iD58x5BHhMz5ehKjddTHFQ,Gourmet on the Go,"Event Planning & Services, Food Trucks, Restaurants, Food, Caterers, Burgers",3.5,9,45.5593978,-122.807445,97229.0,3,3
4031,uNsB-urMrWFMx90ihzCj5A,Purest Cafe,"Desserts, Art Galleries, Shopping, Food, Coffee & Tea, Cafes, Restaurants, Arts & Entertainment",3.5,9,45.5219764,-122.6717648,97204.0,0,1
4998,s1WSUTAgUPGXJ7ACfgU4ug,Irvington Farmers Market,"Arts & Entertainment, Food, Farmers Market, Food Stands, Performing Arts, Restaurants, Street Vendors, Local Services",3.5,9,45.5347183817,-122.6494532153,97212.0,0,2
5572,0Xync4gk_eYKVM2mmzVGgQ,The Cracker Box Tavern,"Dive Bars, Bars, Nightlife, Restaurants, American (Traditional)",3.5,9,45.565282,-122.596738,97218.0,2,8
5750,hFRr7fhpr7ET7ltx-NZtZw,Sky Jockey Bar & Grill,"Sports Bars, Bars, Restaurants, Nightlife, American (Traditional), Burgers",3.5,9,45.5743094,-122.5793881,97218.0,2,8
6147,xJU0iMowLpj8JiLtNqa7Jw,Hapa Pdx,"Restaurants, Food, Japanese, Ramen, Food Trucks, Hawaiian",3.5,9,45.499498429,-122.671613815,97239.0,0,1
6340,QthvEdHEYIYPfG1yb7Lklg,Express Japan Sushi Bar,"Food, Japanese, Restaurants",3.5,9,45.517583,-122.67753,97204.0,0,1
6789,4090DzdenthqNl5nPX5uOw,Coasters Bar & Grill,"Sports Bars, American (Traditional), Nightlife, Bars, Restaurants",3.5,9,45.4976399,-122.6009581,97206.0,1,0
7156,gPWV3PV9KCtFVZy2Sl7q4g,Tito's Burritos,"Food, Fast Food, Mexican, Food Trucks, Restaurants",3.5,9,45.519895,-122.674803,97201.0,0,1
395,3tMzCPeeSkgJZoUcK-_F6Q,Diamond Thai,"Thai, Restaurants, Food Stands",3.5,8,45.5582948794,-122.5988388062,97232.0,2,8
891,g3E3swZSv9H27_xUVJyR3A,Plaid Pantry Markets,"Food, Convenience Stores",3.5,8,45.467059,-122.7227513,97219.0,3,5
1060,5BK64KZSZQ326XL6IwUTbQ,Dirty Bridge Bistro,"Food Stands, Breakfast & Brunch, Restaurants",3.5,8,45.5125714608,-122.6637103214,97214.0,0,1
1347,EIznsRM6_0iSTM8zV8O5_w,Awesome Kabob,"Food Trucks, Restaurants, Mediterranean, Persian/Iranian, Food, Middle Eastern",3.5,8,45.5545157,-122.6757358,97217.0,0,6
3326,OlFogTaV7OgZtdn8Usmsrg,Tigard Big Town Hero,"Restaurants, Sandwiches",3.5,8,45.4400706,-122.7513687,97223.0,3,5
3417,bkaE7gu7SVVj6PnKO5DzYg,Waffle Tea,"Restaurants, Food, Breakfast & Brunch, Tea Rooms",3.5,8,45.4832774,-122.5894554,97206.0,1,0
3537,Ob9WAMG0yg1Okx0h0aXcsg,Rose City Curry House,"Food, Restaurants, Indian",3.5,8,45.5590821,-122.6423128,97211.0,0,6
3545,J-RTGZdgjruJn853UL-_Mw,La Terrazza,"Italian, Restaurants",3.5,8,45.5165235,-122.6767536,97204.0,0,1
4524,haBvZnsN-waWNGdy19jl0w,Sam's Hideaway Restaurant and Lounge,"Food, Beer, Wine & Spirits, Lounges, Restaurants, Nightlife, Hawaiian, Bars",3.5,8,45.5189376,-122.4966161,97233.0,2,4
4717,pjniuFI4yn5RB7VipWAFRQ,Jamba Juice,"Juice Bars & Smoothies, Food",3.5,8,45.4374771121,-122.5726563204,97086.0,1,0
4738,FUMV7LWPssoRcxqDZLDoBQ,Sumo Sushi,"Sushi Bars, Fast Food, Asian Fusion, Restaurants",3.5,8,45.5893952586,-122.593279928,97218.0,2,8
4779,OmgAZ0sjQnLqcB7VF5c-LQ,Chevron Stations,"Gas Stations, Automotive, Food, Convenience Stores",3.5,8,45.4438989,-122.6285394,97222.0,1,9
4783,G9PN82xQzO5ZeVbMiCVUjg,The People's Grill,"Sports Bars, Bars, Nightlife, Restaurants, American (New)",3.5,8,45.5265533,-122.5822596,97213.0,2,8
4885,sLTx2AtlEclLvgyLFk94Pg,Lb Market,"Food, Grocery",3.5,8,45.5048824192,-122.6258998494,97202.0,1,2
4962,vYY9CAMgS2QZ2uAkKg8zEA,Deb's Blazin Grill,"American (Traditional), Sandwiches, Hot Dogs, Restaurants",3.5,8,45.4635086,-122.5794524,97266.0,1,0
5028,KurohczHux_IgAdfKTrrNw,Sweet Basil Thai Cuisine,"Restaurants, Thai, Food Stands",3.5,8,45.498857,-122.690632,97239.0,0,1
5127,_Qe8g1ghZaY1yqGwkMB8Zg,Rick's Wild Seafood,"Fish & Chips, Restaurants, Food Stands",3.5,8,45.5222548,-122.6733847,97204.0,0,1
5147,AKOj0hexIn3RFgD1H7hKwQ,Rose City Cafe,"Sushi Bars, Restaurants",3.5,8,45.5893574,-122.5933326,97218.0,2,8
5436,oGiLOpfLQwlS8AGNZ0Mbeg,Gossip Restaurant & Lounge,"Nightlife, Bars, Restaurants, American (Traditional), Lounges",3.5,8,45.5332099,-122.545425,97220.0,2,4
6173,5nATIVMSkZcfSkK4XsnIVA,Divine Frozen Yogurt,"Ice Cream & Frozen Yogurt, Food",3.5,8,45.5546325,-122.8347542,97229.0,3,3
6578,d2RBP4wn5rbvGoyxUKChEg,Alpenrose Dairy,"Specialty Food, Ice Cream & Frozen Yogurt, Food",3.5,8,45.4801905969,-122.7426216379,97221.0,3,5
6846,7UImCQtQgcCK_0gUEeJhwA,Cake On A Hot Tin Roof,"Food Stands, Restaurants, Food, Desserts",3.5,8,45.4647058126,-122.5792694092,97266.0,1,0
113,fhz8ugDFQWOx8l0Gh0-edQ,Urban Garlic,"Food, Food Trucks, Sandwiches, Food Stands, Restaurants",3.5,7,45.52454,-122.67178,,0,1
289,dzJLck373Ll0BgLWKnj8_Q,Lek Thai Food,"Restaurants, Thai, Food",3.5,7,45.5121959,-122.6328655,97214.0,1,2
348,46papwYigu0NWzd0WV5kEA,West Cafe Taqueria,"Mexican, Restaurants, Cafes",3.5,7,45.5166958,-122.686474,97201.0,0,1
404,J-z1GyLzbPMGNILOG1o6KA,7-Eleven,"Food, Convenience Stores",3.5,7,45.5134506,-122.6829962,97201.0,0,1
504,WSkc53VTIbO1PLJAsOblSA,Papa Murphy's,"Restaurants, Pizza",3.5,7,45.5232756,-122.692642,97209.0,0,1
770,HgIhalW_rOT5bBTrZEpwAA,Bubble Bubble Tea,"Coffee & Tea, Food",3.5,7,45.479079,-122.6172021,97206.0,1,0
1027,hruJQey7jHsu3RT6UwkH0A,28TH Food Mart,"Delis, Restaurants, Convenience Stores, Food, Grocery",3.5,7,45.5267296,-122.6374712,97232.0,1,2
1601,Ie5j-jvAbSn54y031xH3zQ,Coffee.Cup,"Coffee & Tea, Food",3.5,7,45.527394,-122.8058744,97229.0,3,3
1986,pQoY1sdD0NGMAm8hzAEYdA,New China Garden,"Chinese, Pizza, Restaurants, Seafood",3.5,7,45.4973482,-122.5094175,97236.0,2,4
2272,E1sJVozqmmwcTinEuf-scQ,Boonrod Thai,"Thai, Food Stands, Restaurants",3.5,7,45.509867,-122.6812479,97201.0,0,1
2380,O2qzQ5Q_4gODkCSHYRBK4w,Caveman Pantry,"Food, Specialty Food, Health Markets, Grocery",3.5,7,45.469192,-122.578718,97266.0,1,0
2423,ZO_nMnbIqpJyiJpcQEvs8g,Starbucks,"Food, Coffee Roasteries, Coffee & Tea",3.5,7,45.524451,-122.673269,97209.0,0,1
2424,G7wG-zjibANO0d5Jjtd0MA,Caffe Umbria,"Coffee Roasteries, Coffee & Tea, Food",3.5,7,45.511721,-122.6786196,97201.0,0,1
2497,GrsCYnBbjd6b8rL2ZybL_Q,Pizza Hut,"Restaurants, Pizza",3.5,7,45.5332164,-122.6259577,97232.0,1,2
2629,v9c6zLaiPD58-Z3rf6tHVA,Jackson's Lite-N-Tasty,"American (Traditional), Restaurants",3.5,7,45.5196411,-122.6761536,97204.0,0,1
2632,6RTGW3p8HBZzGcPNYoX45g,Macadam Liquor,"Shopping, Grocery, Beer, Wine & Spirits, Restaurants, Tobacco Shops, Convenience Stores, Local Services, Food",3.5,7,45.479221,-122.673217,97239.0,0,9
2968,_PM_Om5fCA1yio-mlV0ffg,7-Eleven,"Convenience Stores, Food, Coffee & Tea",3.5,7,45.4845645757,-122.6379749179,97202.0,1,9
3001,WX-qAox2J4qpRekhMNc-KQ,Kat's Crepes,"Cafes, Restaurants, Creperies",3.5,7,45.3936976,-122.7538394,97224.0,3,5
3033,6PTDZsxkShgLlD6JlMigzg,Cornucopia Joe's,"Food Trucks, Food, Street Vendors",3.5,7,45.516562,-122.6161402,97215.0,1,2
3139,6uLZfmCazYIX5LXk778cJQ,Tamale Mamas,"Food, Mexican, Ethnic Food, Specialty Food, Local Flavor, Farmers Market, Restaurants",3.5,7,45.505519,-122.613613,97204.0,1,2
3440,r0Sp_Y9kKTeYD7ttEFPqhw,Royal Garden,"Restaurants, Chinese, American (Traditional)",3.5,7,45.5540618,-122.5196928,97230.0,2,4
3568,VV6EaDSVl32Ywbnsng63pA,7-Eleven,"Convenience Stores, Automotive, Food, Gas Stations, Coffee & Tea, Grocery",3.5,7,45.5386077183,-122.6153558493,97213.0,1,8
3914,55AP1L93IqT_FxV4QzGNKg,Mocha Delight,"Beauty & Spas, Food, Barbers, Coffee & Tea",3.5,7,45.4593856,-122.7079799,97219.0,0,5
3992,FzR1O4Z5qjXUU6M6xZ1o2w,Starbucks,"Coffee & Tea, Food",3.5,7,45.513219,-122.675386,97258.0,0,1
3999,Eog02TO3z25YfqlzSclH_g,Tilly's Gelato & More,"Food, Desserts, Ice Cream & Frozen Yogurt, Restaurants, Sandwiches",3.5,7,45.5257453,-122.805273,97229.0,3,3
4257,FTLRsWEfBiPNdDJP1bDaHA,Solar Waffle Works,"Food, Street Vendors, Restaurants, Education, Food Trucks, Educational Services, Food Stands",3.5,7,45.5382948,-122.6661954,97227.0,0,1
4542,2QyzTqkaQW2eXQJuN0XJ5Q,Funky Door,"Coffee & Tea, Food",3.5,7,45.490505,-122.637313,97202.0,1,2
4566,7wH9j2Okud-MbLc-7lQ7dA,Fernando's Hideaway,"Spanish, Mexican, Basque, Restaurants",3.5,7,45.516636,-122.6741767,97204.0,0,1
4621,_l5lUUJkXl5z6WawahXCUg,Eurobake,"Food, Bakeries",3.5,7,45.5657987,-122.5814041,97218.0,2,8
4917,2Q5teB546wrMPDHvBtwl-A,Picnic,"Food Stands, Sandwiches, Restaurants",3.5,7,45.5202551,-122.6744445,97204.0,0,1
5023,U9F24_-jpg4cP4UV6R1mqw,Sal's Famous Italian Kitchen,"Italian, Restaurants",3.5,7,45.5628814,-122.6953726,97217.0,0,6
5132,Z36TOT8BWcxN-A-175BvNQ,Sweet Thing Bakehouse and Coffee Bar,Food,3.5,7,45.5589959,-122.6617388,97211.0,0,6
5173,YaPTZczhGq1WV77RcF0y2g,Milwaukie Market,"Convenience Stores, Food",3.5,7,45.4912908,-122.651816,97202.0,1,9
5203,F_1jSLBGmvuwnzrq4g0L8g,Tavern On Denver,"Beer, Wine & Spirits, Bars, Food, Nightlife",3.5,7,45.5829653,-122.686642,97217.0,0,6
5288,mQ078HEjk1TT9ImV9vA9SA,Avid Cider Co,"Cideries, Food",3.5,7,45.4503981049,-122.7810438613,97223.0,3,5
5505,kbt9yMALoKpE2lf4rkHm2g,Local Goods,"Fashion, Food, Personal Shopping, Shopping, Department Stores, Convenience Stores",3.5,7,45.5227621,-122.6437769,97214.0,1,2
5509,-IVUcndIy7XVmXnPEcH1Xg,Hattie's Sweet Shop,"Desserts, Food, Shopping",3.5,7,45.5483528,-122.6132497,97213.0,1,8
5665,uIbjgkIcDlFWb4CQTrJQKg,Cascade Grill,"Sandwiches, American (Traditional), Burgers, Restaurants",3.5,7,45.5089154764,-122.7133059848,97221.0,0,1
5803,qAP3-XrGybtpBSod05smGw,Lilikoi Coffee,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food",3.5,7,45.4977745,-122.6391521,97202.0,1,2
6103,zoRFlCz61C9_kxbHuIOR2A,Wild Alaskan Coffee Company,"Restaurants, Breakfast & Brunch, Food, Coffee & Tea",3.5,7,45.4859741469,-122.6483478161,97202.0,1,9
6663,EDFqnjjm3_N5SRTEUGtkkA,Mr A's Deli Mart,"Delis, Restaurants, Sandwiches",3.5,7,45.5345654,-122.4954963,97230.0,2,4
6732,oCWhRrpSgfnAHe6jERSkgQ,Bomb Gyro,"Food, Food Trucks",3.5,7,45.4635143152,-122.5794552552,97266.0,1,0
6877,jkyOdhaljELQ46JoK1f1YA,University Park Coffee,"Coffee & Tea, Food",3.5,7,45.580159,-122.718785,97203.0,0,7
146,wSx48gAcKe89yvEyqUx9WA,North Harbour Cafe,"Food, Internet Cafes, Cafes, Restaurants",3.5,6,45.6048415,-122.6787581,97217.0,0,6
432,0X9V4TdHShSPawVbCgaiMQ,Johnson Creek Market,"Food, Convenience Stores",3.5,6,45.4627588,-122.6165081,97222.0,1,0
